id,date,f1,cc,country,language,tweet,sentiment
1410629854899412999,2021-07-01T16:02:20.000Z,heat wave,MA,Morocco,es,"Con tanto calor, nada mejor que un buen chapuzón en la piscina de @riadpalaciodelasespecias #pool #piscina #pileta #marrakech #riadconencanto #thebestriadinmarrakech #riadpalaciodelasespecias #green #marrakechmedina https://t.co/zE8OgrTb9S",NEUTRAL
1410402998887591942,2021-07-01T01:00:53.000Z,heat wave,DZ,Algeria,es,Como puedo dormir nnCon esté calor de nTodos modos bonita nNoche a todos ??,NEUTRAL
1410337114642911234,2021-06-30T20:39:05.000Z,heat wave,DZ,Algeria,es,Dios mio esté calor nnInsoportable,NEUTRAL
1410306301314351107,2021-06-30T18:36:39.000Z,heat wave,DZ,Algeria,es,Hola para ustedes ?nnCon esté calor,NEUTRAL
1409881871685652483,2021-06-29T14:30:07.000Z,heat wave,MA,Morocco,fr,Vidéo. Dakhla: des sites touristiques traditionnels pour fuir la canicule | Portail sud Maroc https://t.co/WxhjfVZdth,NEUTRAL
1247616477676670976,2020-04-07T20:05:22.000Z,drought,MA,Morocco,es,"@abc_es Esa no es la cifra que se publica en Francia, ellos sólo han declarado 596 fallecido de #Covid_19nhttps://t.co/m8f3ydUIyR",NEUTRAL
1247618241498877954,2020-04-07T20:12:23.000Z,drought,MA,Morocco,es,"@lvaroGa49305636 @elmundoes El artículo de le monde habla de eso, del desface entre lo que han declarado en Francia 597 muertes y lo que se ha publicado en España.",NEUTRAL
1247615625398292480,2020-04-07T20:01:59.000Z,drought,MA,Morocco,es,"@lvaroGa49305636 @elmundoes Estoy viendo le monde, ellos han publicado únicamente la cifra de los fallecido en los hospitales 595 muertes. La cifra de 1400 la ha publicado el país, en ella hace un cómputos de todas la muertes.",NEUTRAL
1247281692953513984,2020-04-06T21:55:03.000Z,drought,MA,Morocco,es,? IMPORTANTE!  Las Autoridades de Marruecos han anunciado que el uso de mascarilla será obligatorio a partir del 7 de abril de 2020. https://t.co/MEHgrJ3LIL,NEUTRAL
1247163746432110592,2020-04-06T14:06:22.000Z,drought,DZ,Algeria,ar,?? ????????? ??????? ????????  ? ??????? ?? ???? ???????.?????? ????? ??????? ?????? ? ???????? ? ????????.??? ?????? n????? ?????? ...??? ??????...??.???? ???? ?n#SÔÜD,NEUTRAL
1246893025638391814,2020-04-05T20:10:38.000Z,drought,MR,Mauritania,fr,@LaMassiva12 T'es sérieux a ce que tu dis ? nOn l'a volé quoi? Le clownnParce qu'il avait remporté EUROPA LEAGUE? nArrête l'herbe s'il te plaît ? nEt VARANE qui a avait remporté LDC han? nDans ta tête EL est plus important que LDC?,NEUTRAL
1246687589656137728,2020-04-05T06:34:18.000Z,drought,MA,Morocco,es,Nadie habla de los marroquíes residentes en España que se han quedado atrapados via @elfarodeceuta https://t.co/Q02DhuGayZ,NEUTRAL
1246466775711186944,2020-04-04T15:56:52.000Z,drought,MA,Morocco,es,Hola amigos ? ¿cómo están? Me gustaría saber qué están haciendo en estos días de cuarentena. ¿Con que actividades pasan el tiempo? ¿Han descubierto algún hobbie ?? Así podemos intercambiar tips y descubrir entre https://t.co/EV2CTR1jgP,NEUTRAL
1246359663379206145,2020-04-04T08:51:14.000Z,drought,DZ,Algeria,ar,@muhamadchehade ???? ?? ??? ???? ? ???? ???? ?? ?????? ? ??? ??????? ????? ?? ???? ???? ?????? ????? ????? ???? ???? ?????,NEUTRAL
1246176759952936961,2020-04-03T20:44:27.000Z,drought,MA,Morocco,es,@hassantarhini2 has visto como solo se han llevado a unos pocosnY somos muchos marroquíes residentes comunitarios atrapados en Marruecos sin poder salir y nuestra casa esta en España Ahí vivimos tenemos nuestras vidas nuestros hijos menores y nuestras mujeres.,NEUTRAL
1246053458479853568,2020-04-03T12:34:29.000Z,drought,MA,Morocco,es,"@JRivers85 @miotei @beatrizbecerrab @daniInnerarity @Suanzes @masterpolitica @IEbusiness @ieGPAffairs @upvehu @CifalMalaga @compolitica @rielcano @Ferpittaro Muchos mitos han caído por culpa de #COVID?19. La UE es uno de ellos, pero lo más grave creo que fue la inmunidad que se percibía en muchos países frente a catástrofes.",NEUTRAL
1245971533379571713,2020-04-03T07:08:57.000Z,drought,MA,Morocco,es,@el_pais La CIA sólo consigue ver que el número de muerte no cuadra con lo que han declarado. Deberían haber visto lo que les venía encima. INCOMPETENTES encubriendo sus fracasos.,NEUTRAL
1245862027538530305,2020-04-02T23:53:49.000Z,drought,MA,Morocco,fr,"@ABoreala @pureblue0409 @Limmoune Certe tu y a raison chacun a besoin de s'en sortir et de passer cette étape mais je pense que la priorité et d'assurer la 'survie' des plus diminu, la situation est grave d'autant c une année de sécheresse. Moi j'ai peur d'arriver a des émeutes et pillage causer par la faim.",NEUTRAL
1245843895172452353,2020-04-02T22:41:45.000Z,drought,DZ,Algeria,fr,@Me_kader_khan @Allsadikh235 Aye han ganichifa da il va même pas dormir hhhhh,NEUTRAL
1245757111029694467,2020-04-02T16:56:54.000Z,drought,DZ,Algeria,fr,"@kendouci19 9 ans mais pdnt cette sécheresse niveau titre est-ce que ton club est devenu plus titré que le mien , ya 2 finales perdues et 5 podium donc mm au plus bas nous restons les meilleurs",NEUTRAL
1245614952775217152,2020-04-02T07:32:01.000Z,drought,MR,Mauritania,es,@Sahel_Intel Kaedi es la segunda vez y han cerrado la ciudad porque ya tienen un positivo y estan intentando contener la enfermedad. Aquí se ha prohibido viajar entre wilayas,NEUTRAL
1245606944548614144,2020-04-02T07:00:12.000Z,drought,MA,Morocco,es,@elmundoes Una solidaridad que no han encontrado en ninguno de sus socios europeos.,NEUTRAL
1245596246863011841,2020-04-02T06:17:41.000Z,drought,MR,Mauritania,ht,Lima dioy teey han guedj na ko dioy cii adina ? koula wakh problème am nga faté sa boss dee. Al hamdoulilah ala kouli hali ????????,NEUTRAL
1244996997024813057,2020-03-31T14:36:29.000Z,drought,DZ,Algeria,es,"#grimasspain #grimasmakeupn#grimas #grimasathome? n#yomequedoencasa n#todovaasalirbien?? n#skin #care nnYa es #primavera nSi no conoces #undermakeupn(hidratante, prebase para pieles secas o sensibles) nO https://t.co/kh8cbttt0f",NEUTRAL
1244966234548043776,2020-03-31T12:34:15.000Z,drought,DZ,Algeria,ar,@FADELZOUBIR ?? ???? ???? ??? ????? ?? ????? ??? ? ?????? ???? ?????? ????? ?? ????? ?????? ???????? ??????? ?? ?????? ????? ?? ?????? ? ????? ?????? ? ??????? ???? .,NEUTRAL
1244591886163152899,2020-03-30T11:46:43.000Z,drought,DZ,Algeria,ar,@tin_hinann ??? ?? ??????? ?? ?????? ???????,NEUTRAL
1244505330467385344,2020-03-30T06:02:47.000Z,drought,MA,Morocco,es,"@corinivirix Lo que se está viendo en el mundo es que los muertos los està poniendo sobre todo, quienes han viajado, los funcionarios sanitarios, policías, los ancianos cuyos familiares pagan miles de euros p/q los cuiden en hogares, en fin, no hay clase social q respete este virus.",NEUTRAL
1244451834657464320,2020-03-30T02:30:12.000Z,drought,DZ,Algeria,fr,@marinavilas2 Pourquoi toute cette absence et cette sécheresse ?,NEUTRAL
1244357741428146176,2020-03-29T20:16:19.000Z,drought,MA,Morocco,es,"03 Toubkal Serie's - Marruecos 2019nAsentamiento Azib Tamsoult en el Valle de Azzadene, a 2.250m de alturanLos habitantes del valle han  construido terrazas para sus cultivos y supervivencianEl ser humano siempre https://t.co/zxEAcOlw2v",NEUTRAL
1243807693359497216,2020-03-28T07:50:37.000Z,drought,MA,Morocco,es,"@RicardGonz @sonietamb @SantiagoAlbaR Han estado vendiendo una ilusión; que no nos puede ocurrir aquí, disponemos de esto y lo otro, que somos los mejores, que esto no es África, que si la UE. Al final chocamos con nuestra realidad sin maquillaje ¡qué poco hemos avanzado en todo!",NEUTRAL
1243689676822773761,2020-03-28T00:01:40.000Z,drought,DZ,Algeria,ar,@han_A05 ??? ?? ?????? ??? ?????,NEUTRAL
1243665599227670529,2020-03-27T22:25:59.000Z,drought,MA,Morocco,cs,@zingarell01 Mouhal wach naklouha han lu hna,NEUTRAL
1243639412165996544,2020-03-27T20:41:56.000Z,drought,MA,Morocco,pt,"Meu vizinho começou a queima umas folhas secas no quintal , senti cheiro de maconha sai procurando KKK 11° dia da 40tena",NEUTRAL
1243450583622848514,2020-03-27T08:11:35.000Z,drought,DZ,Algeria,ar,@han__ksa2 ???? ????,NEUTRAL
1243449905026224128,2020-03-27T08:08:54.000Z,drought,MA,Morocco,es,"Ksar de Ait Ben Hadu, pueblo histórico en el sureste de Marruecos. Ait Ben Hadu es Patrimonio de la Humanidad declarado por la Unesco en el año 1987 y se han realizado varias películas y series famosas en el https://t.co/65VdvpmgkJ",NEUTRAL
1243409536347586562,2020-03-27T05:28:29.000Z,drought,DZ,Algeria,ar,@han__ksa2 ????? ???? ???? ????????,NEUTRAL
1243348957553664000,2020-03-27T01:27:46.000Z,drought,MA,Morocco,fr,Cest compliqué han ? https://t.co/BBDy9WbSND,NEUTRAL
1243227511678545920,2020-03-26T17:25:11.000Z,drought,DZ,Algeria,und,@han__ksa2 https://t.co/azCaH1eQK0,NEUTRAL
1243191382111633411,2020-03-26T15:01:37.000Z,drought,MA,Morocco,es,"@el_pais ""La línea va bien"" dice ?? si es la más vertical de todas ??nDe dónde han sacado éste?!!",NEUTRAL
1243113766696423426,2020-03-26T09:53:12.000Z,drought,DZ,Algeria,ar,?? ????? ?????? ????????? ???????? ????????  ???????? ? ??????? ??????? ????? ???????  ??????? ....??? ??? ????? ?????? https://t.co/TWD2OCTiZL,NEUTRAL
1241997454876332032,2020-03-23T07:57:23.000Z,drought,MA,Morocco,es,"@elmundoes En esta crisis, excepto los asiáticos, nadie ha dado una respuesta contundente. Fue un error no seguir los mismos protocolos, han querido reinventar la rueda.",NEUTRAL
1378848354218745856,2021-04-04T23:14:00.000Z,heat wave,MA,Morocco,fr,"Tasty cooked on low heat #saharaholiday #moroccansahara #saharadesert #moroccanfood à Mhamid, Ouarzazate, Morocco https://t.co/OrhqxyLEMV",NEUTRAL
1234946587283066881,2020-03-03T20:59:45.000Z,drought,MA,Morocco,fr,Mais c'est méchant han......regardez ces bâtards là ? https://t.co/b153tvLzD9,NEUTRAL
1234648715098492928,2020-03-03T01:16:07.000Z,drought,DZ,Algeria,es,@Cityarabia Bernardo selva,NEUTRAL
1234049188251471872,2020-03-01T09:33:48.000Z,drought,DZ,Algeria,ar,"#??????????...??n""n??? ???? ??????? ????? ??????? ???? ????? ?n???????? ???????? ??????????? ?? ???? ?????????? ???????? ?????? ????????? ...???????? https://t.co/okdesk6xnF",NEUTRAL
1233722380729581570,2020-02-29T11:55:11.000Z,drought,MA,Morocco,en,"In #Tedla region and at Mr #safraoui field, irrigation can be an additional way to minimize the impact of the current #severe #drought, but almost 85% of Moroccan agriculture is #non_irrigated which poses a serious problem. #CWR are the future under #ClimateChange  scenarios. https://t.co/a0c3yAEtUF",NEGATIVE
1233716516601966592,2020-02-29T11:31:53.000Z,drought,MA,Morocco,ca,Em sap greu no estar a #Perpinyà però és que acabo de sortir dun #Hammam a #Marrakech on entre daltres coses mhan fet un massatge INCREÏBLE i no puc estar més content ???nMencanta Marrakech ?,NEUTRAL
1233703756287447040,2020-02-29T10:41:11.000Z,drought,MA,Morocco,es,"En la zona interior del circuito han montado varias actividades para el público y, por parte de Porsche, estamos mostrando el Porsche Taycann#vamosporsche #vamosporscheformulae #porscheIB #porsche https://t.co/MM7QIrsahl",NEUTRAL
1233684528197251072,2020-02-29T09:24:46.000Z,drought,MA,Morocco,es,"Acabo de ser testigo de cómo trabajan en el Box de nuestro equipo y en general ya es una sala de desarrollo de software, los programadores han sustituido a los mecánicos #vamosporsche #vamosporscheformulae https://t.co/lIwpmOqlTr",NEUTRAL
1233249445451616256,2020-02-28T04:35:55.000Z,drought,MR,Mauritania,fr,Cest que thieb bi han dafa nekh si beut déjà ? https://t.co/K2vp9xZTpy,NEUTRAL
1232788659088154624,2020-02-26T22:04:55.000Z,drought,MA,Morocco,es,Queremos dar las gracias a refugegco por acoger y cuidar a #CARAMELLE y #COUSCOUS...nnComo podéis ver han dado un cambio significativo en apenas unos días. en Marrakech-Moroco ? https://t.co/ilmCGj8HFC,NEUTRAL
1232660327776628736,2020-02-26T13:34:58.000Z,drought,MA,Morocco,es,@DoresteToms @UnaJovenes @Abbe8888 @MehdiAg33 @TifaritiB @malaininslama @FpolisarioALyC @RLehbib @RoubiouAli @AranchaGlezLaya No aborde el terrenod de las libertades y de los derechos de mujer. Muchos defensores del Polisario han tenido que revisar su postura por estas cosasnhttps://t.co/igOOuvPGbg,NEUTRAL
1232630694167433219,2020-02-26T11:37:13.000Z,drought,MA,Morocco,es,Nuestro equipo de @UCLGLearning han sorprendido a la sala con una herramienta online para conocer la opinión de los participantes al @uclg_org Retreat. Congrats! #uclgmeets,NEUTRAL
1232554563166752768,2020-02-26T06:34:42.000Z,drought,MA,Morocco,es,"@Abbe8888 @MehdiAg33 @TifaritiB @malaininslama @FpolisarioALyC @RLehbib @UnaJovenes @DoresteToms @RoubiouAli @AranchaGlezLaya Si tanto es así, ¿qué esperan para retomar las armas? Han perdido la guerra y Argelia entró en una profunda crisis institucional que terminó en un conflicto. Ese fue el error de Marruecos, aceptar el alto el fuego en el momento más óptimo para acabar con esta cuestión.",NEUTRAL
1232316379488907269,2020-02-25T14:48:14.000Z,drought,MA,Morocco,und,Han ? https://t.co/Qn9f9TO2FA,NEUTRAL
1232041533588885504,2020-02-24T20:36:06.000Z,drought,MA,Morocco,es,"@DoresteToms @UnaJovenes @MehdiAg33 @RoubiouAli @AranchaGlezLaya Los árabes siempre han sido así, les gusta matarse los unos a los otros.",NEUTRAL
1231986837343916035,2020-02-24T16:58:45.000Z,drought,MA,Morocco,es,"@abc_es Jolin  !!! Ni que fuesen Hermanas de La Caridad, Matones a Sueldo de Argelia Que Han Asesinado Impunemente Durante Años, Sus Victimas Se Cuentan Por Miles, Entre Ellos 300 Españoles ! España Deberia De Expulsar Al Polisario de Su Territorio, Teneis Al Enemigo En Casa...",NEUTRAL
1231641951096770560,2020-02-23T18:08:18.000Z,drought,MA,Morocco,es,"Escapada a #Marrakech?? con grandes amigos, muchos momentos, anécdotas y risas. Muchas gracias a todos por aguantar mis #alberteces y que han sido 3 días muy buenos. Espero poder compartir más viajes con vosotros en https://t.co/7vKwFqZSKk",NEUTRAL
1231286547904946176,2020-02-22T18:36:03.000Z,drought,MA,Morocco,es,"Hoy me han intentado atropellar 37 veces, sólo lo han conseguido una",NEUTRAL
1231203393055666176,2020-02-22T13:05:38.000Z,drought,MA,Morocco,da,"@DembouzDK Det giver ikk mening folk elsker at grine af det der... der står 200 journalister og griner ad ham inden han rører bolden, selvfølgelig skal han lige finde boldfølelsen",NEUTRAL
1230845613413224454,2020-02-21T13:23:56.000Z,drought,MA,Morocco,fr,"Menace de crise agricole et alimentaire sur la Corne de l'Afrique : après 3 années de sécheresse, les agriculteurs sont frappés de plein fouet par une invasion de criquets pélerins qui détruit leurs moyens de subsistance. https://t.co/37Bpypazsn #agriculture",NEUTRAL
1230813086778478592,2020-02-21T11:14:41.000Z,drought,MR,Mauritania,ar,@givenchy003 ?????????? ?????? ??? ??? ?????? ????,NEUTRAL
1230456208223604737,2020-02-20T11:36:35.000Z,drought,MA,Morocco,es,"?MAKING OF THEATERnGracias a @clubcitiesagency  los alumn@s de nuestra compañía de Teatro ? han trabajado dentro de un estudio profesional de grabación,conociendo de cerca la parte más tecnológica de toda producción audiovisual.?n@colegioespanolryc n#CentrosDocentesMarruecos https://t.co/ZAPUjmFv8s",NEUTRAL
1230072026888654849,2020-02-19T10:09:59.000Z,drought,MA,Morocco,es,"En Marruecos hay cuatro ciudades conocidas como ciudades imperiales, que en algún momento han sido capitales del país. Son Marrakech, Fez, Rabat y la más desconocida Mequinez. En 1996, la Unesco designó a Mequinez https://t.co/gLYcHvDWkv",NEUTRAL
1229787560664129536,2020-02-18T15:19:37.000Z,drought,MA,Morocco,es,Ojalá las fotografías pudieran describir lo que han visto mis ojos. @ Merzouga - Sahara Desert https://t.co/o3fNzx9CHO,NEUTRAL
1229517403018661893,2020-02-17T21:26:06.000Z,drought,MA,Morocco,es,Hoy me han dicho que smile un poco más. Rància worldwide.,NEUTRAL
1228687803934019584,2020-02-15T14:29:35.000Z,drought,MA,Morocco,ar,@_bourar ???????? ?????? ??? ??????? ?????? ??? ??? ???? ????? ??? ???? ???? ?????? ??? ?????. ??????? ?????? ?? ???? ?? ?? ??????.,NEUTRAL
1228326118173937664,2020-02-14T14:32:22.000Z,drought,MA,Morocco,es,La primera sección de Safi es seca y muy hueca y las siguientes 2 secciones son caramelos también con tubo. Estos días hay condiciones épicas y  @pabloski7merino está disfrutando a tope. Pablo Team @frussurf !!! ? https://t.co/JsFkB3Uhl6,NEUTRAL
1228017315960229889,2020-02-13T18:05:18.000Z,drought,MA,Morocco,es,"CARNAVAL 2020 ÁFRICAnUn año más los alumn@s, profesor@s y familias del @ ColegioCajal han compartido la ilusiòn y la magia de su multitudinario #CARNAVAL con toda la ciudad de TÁNGER!!!!nUn gran espectáculo  lleno https://t.co/tyumfelXyT",NEUTRAL
1227634449694810112,2020-02-12T16:43:55.000Z,drought,DZ,Algeria,fr,"La foi n'existe plus, la  science existe. nPas de  prière de la pluie tant que la météo ne dit rien !!! nSi les musulmans se mettent a prié par conviction, leurs prières seront exaucées. n#Secheresse #eau #changementclimatique #chaleur #stresse #Algerie #",NEUTRAL
1227311513599430656,2020-02-11T19:20:41.000Z,drought,DZ,Algeria,ca,"Els alumnes de Cultura científica de 4t dESO han avui començat el projecte Posidònia a laula. Hem rebut la visita de la investigadora Inés Castejón, que ens ha fet entrega de la posidònia. Aquests exemplars els https://t.co/KeDYemwTF6",NEUTRAL
1255341373391343617,2020-04-29T03:41:21.000Z,tsunami,MA,Morocco,fr,#Trips#Morocco#Marocco#Tours#Saharan#Marokko#marruecos#Marocn#Japan#chaine#Spain#France#Belgiumn#Holland#Germany#italytraveln#marocco#vacanzan#Apartments#Moroccon#Marrakech#Tangern#Agadir#Chefchaouenn#Essaouira#Fez#n#Casablanca#Rabat#viaggi #vacanzan#iguanasaharatours https://t.co/NQjBYkwoh5,NEUTRAL
1255024612146118658,2020-04-28T06:42:39.000Z,tsunami,MA,Morocco,en,Japon https://t.co/moyZyH4F3g,NEUTRAL
1254981003208261635,2020-04-28T03:49:22.000Z,tsunami,MA,Morocco,en,Japon https://t.co/kBRNqKQawJ,NEUTRAL
1253992309647081473,2020-04-25T10:20:39.000Z,tsunami,DZ,Algeria,en,"Mount Fuji, Japan ?? https://t.co/J3uze4SlHp",NEUTRAL
1253795433832484871,2020-04-24T21:18:20.000Z,tsunami,DZ,Algeria,fr,@Algerian_Dude Le Japon a demandé officiellement a la chine de rapatrié ces usines la réponse étai nein nein nein ? c pas évident de délocalisé surtt dans une période de récession mondiale. C très courageux.,NEUTRAL
1253748518285697024,2020-04-24T18:11:54.000Z,tsunami,MA,Morocco,fr,"Aujourd'hui le premier jour de ramadan a été fait en Indonésie et 300 orphelins ont pu bénéficier du repas de l'Iftar et 50 sinistrés du tsunami aujourd'hui pour le premier jour.Cette opération continuera pour tout le mois du ramadan in cha Allah, nous vous remercions énormément https://t.co/FiO21tSq0T",NEUTRAL
1253310470821416961,2020-04-23T13:11:16.000Z,tsunami,MA,Morocco,en,"OFEED Morocco participated in virtual meeting by KIPA, South Korea and IFIA to discuss ways of solving problems due to the Coronavirus, with 17 IFIA member participants from 12 countries:  Switzerland, Germany, China, Turkey, Indonesia, Malaysia, Iran...nnhttps://t.co/WKwxXq0nSp https://t.co/bxlo0zZ5NC",NEGATIVE
